# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   13.32332332    0.05658825
   13.37337337    0.05759205
   13.42342342    0.05866186
   13.47347347    0.05977654
   13.52352352    0.06091033
   13.57357357    0.06203311
   13.62362362    0.06311121
   13.67367367    0.06410865
   13.72372372    0.06498898
   13.77377377    0.06571748
   13.82382382    0.06626351
   13.87387387    0.06660273
   13.92392392    0.06671894
   13.97397397    0.06660532
   14.02402402    0.06626489
   14.07407407    0.06571023
   14.12412412    0.06496249
   14.17417417    0.06404969
   14.22422422    0.06300482
   14.27427427    0.06186354
   14.32432432    0.06066210
   14.37437437    0.05943539
   14.42442442    0.05821536
   14.47447447    0.05703001
   14.52452452    0.05590264
   14.57457457    0.05485165
   14.62462462    0.05389056
   14.67467467    0.05302826
   14.72472472    0.05226942
   14.77477477    0.05161494
   14.82482482    0.05106245
   14.87487487    0.05060692
   14.92492492    0.05024123
   14.97497497    0.04995686
   15.02502503    0.04974463
   15.07507508    0.04959541
   15.12512513    0.04950086
   15.17517518    0.04945399
   15.22522523    0.04944948
   15.27527528    0.04948376
   15.32532533    0.04955476
   15.37537538    0.04966142
   15.42542543    0.04980311
   15.47547548    0.04997901
   15.52552553    0.05018768
   15.57557558    0.05042682
   15.62562563    0.05069335
   15.67567568    0.05098364
   15.72572573    0.05129401
   15.77577578    0.05162108
   15.82582583    0.05196209
   15.87587588    0.05231501
   15.92592593    0.05267833
   15.97597598    0.05305066
   16.02602603    0.05343030
   16.07607608    0.05381471
   16.12612613    0.05420029
   16.17617618    0.05458231
   16.22622623    0.05495521
   16.27627628    0.05531305
   16.32632633    0.05565022
   16.37637638    0.05596204
   16.42642643    0.05624539
   16.47647648    0.05649899
   16.52652653    0.05672361
   16.57657658    0.05692183
   16.62662663    0.05709780
   16.67667668    0.05725671
   16.72672673    0.05740431
   16.77677678    0.05754649
   16.82682683    0.05768900
   16.87687688    0.05783737
   16.92692693    0.05799696
   16.97697698    0.05817323
   17.02702703    0.05837199
   17.07707708    0.05859963
   17.12712713    0.05886328
   17.17717718    0.05917076
   17.22722723    0.05953039
   17.27727728    0.05995053
   17.32732733    0.06043906
   17.37737738    0.06100266
   17.42742743    0.06164615
   17.47747748    0.06237175
   17.52752753    0.06317860
   17.57757758    0.06406237
   17.62762763    0.06501510
   17.67767768    0.06602529
   17.72772773    0.06707822
   17.77777778    0.06815641
   17.82782783    0.06924036
   17.87787788    0.07030938
   17.92792793    0.07134256
   17.97797798    0.07231981
   18.02802803    0.07322288
   18.07807808    0.07403631
   18.12812813    0.07474814
   18.17817818    0.07535047
   18.22822823    0.07583988
   18.27827828    0.07621764
   18.32832833    0.07649004
   18.37837838    0.07666846
   18.42842843    0.07676939
   18.47847848    0.07681415
   18.52852853    0.07682825
   18.57857858    0.07684028
   18.62862863    0.07688064
   18.67867868    0.07698003
   18.72872873    0.07716794
   18.77877878    0.07747132
   18.82882883    0.07791345
   18.87887888    0.07851307
   18.92892893    0.07928380
   18.97897898    0.08023368
   19.02902903    0.08136508
   19.07907908    0.08267473
   19.12912913    0.08415404
   19.17917918    0.08578971
   19.22922923    0.08756467
   19.27927928    0.08945930
   19.32932933    0.09145280
   19.37937938    0.09352467
   19.42942943    0.09565580
   19.47947948    0.09782915
   19.52952953    0.10002964
   19.57957958    0.10224330
   19.62962963    0.10445570
   19.67967968    0.10664996
   19.72972973    0.10880476
   19.77977978    0.11089276
   19.82982983    0.11287984
   19.87987988    0.11472541
   19.92992993    0.11638415
   19.97997998    0.11780894
   20.03003003    0.11895504
   20.08008008    0.11978481
   20.13013013    0.12027253
   20.18018018    0.12040829
   20.23023023    0.12020046
   20.28028028    0.11967599
   20.33033033    0.11887846
   20.38038038    0.11786430
   20.43043043    0.11669757
   20.48048048    0.11544428
   20.53053053    0.11416694
   20.58058058    0.11291986
   20.63063063    0.11174580
   20.68068068    0.11067377
   20.73073073    0.10971827
   20.78078078    0.10887959
   20.83083083    0.10814527
   20.88088088    0.10749225
   20.93093093    0.10688983
   20.98098098    0.10630287
   21.03103103    0.10569515
   21.08108108    0.10503245
   21.13113113    0.10428497
   21.18118118    0.10342913
   21.23123123    0.10244832
   21.28128128    0.10133308
   21.33133133    0.10008054
   21.38138138    0.09869354
   21.43143143    0.09717950
   21.48148148    0.09554925
   21.53153153    0.09381584
   21.58158158    0.09199353
   21.63163163    0.09009709
   21.68168168    0.08814133
   21.73173173    0.08614105
   21.78178178    0.08411121
   21.83183183    0.08206721
   21.88188188    0.08002524
   21.93193193    0.07800232
   21.98198198    0.07601626
   22.03203203    0.07408530
   22.08208208    0.07222758
   22.13213213    0.07046054
   22.18218218    0.06880026
   22.23223223    0.06726095
   22.28228228    0.06585458
   22.33233233    0.06459057
   22.38238238    0.06347582
   22.43243243    0.06251463
   22.48248248    0.06170894
   22.53253253    0.06105840
   22.58258258    0.06056057
   22.63263263    0.06021113
   22.68268268    0.06000400
   22.73273273    0.05993154
   22.78278278    0.05998482
   22.83283283    0.06015387
   22.88288288    0.06042804
   22.93293293    0.06079639
   22.98298298    0.06124818
   23.03303303    0.06177313
   23.08308308    0.06236179
   23.13313313    0.06300555
   23.18318318    0.06369653
   23.23323323    0.06442735
   23.28328328    0.06519070
   23.33333333    0.06597902
   23.38338338    0.06678416
   23.43343343    0.06759738
   23.48348348    0.06840939
   23.53353353    0.06921080
   23.58358358    0.06999269
   23.63363363    0.07074747
   23.68368368    0.07146982
   23.73373373    0.07215774
   23.78378378    0.07281345
   23.83383383    0.07344400
   23.88388388    0.07406137
   23.93393393    0.07468201
   23.98398398    0.07532586
   24.03403403    0.07601488
   24.08408408    0.07677135
   24.13413413    0.07761623
   24.18418418    0.07856768
   24.23423423    0.07963997
   24.28428428    0.08084271
   24.33433433    0.08218063
   24.38438438    0.08365356
   24.43443443    0.08525669
   24.48448448    0.08698094
   24.53453453    0.08881325
   24.58458458    0.09073670
   24.63463463    0.09273041
   24.68468468    0.09476931
   24.73473473    0.09682397
   24.78478478    0.09886059
   24.83483483    0.10084166
   24.88488488    0.10272732
   24.93493493    0.10447750
   24.98498498    0.10605482
   25.03503504    0.10742772
   25.08508509    0.10857352
   25.13513514    0.10948081
   25.18518519    0.11015085
   25.23523524    0.11059777
   25.28528529    0.11084757
   25.33533534    0.11093610
   25.38538539    0.11090637
   25.43543544    0.11080541
   25.48548549    0.11068112
   25.53553554    0.11057918
   25.58558559    0.11054022
   25.63563564    0.11059732
   25.68568569    0.11077395
   25.73573574    0.11108221
   25.78578579    0.11152155
   25.83583584    0.11207806
   25.88588589    0.11272438
   25.93593594    0.11342052
   25.98598599    0.11411572
   26.03603604    0.11475148
   26.08608609    0.11526568
   26.13613614    0.11559773
   26.18618619    0.11569398
   26.23623624    0.11551283
   26.28628629    0.11502887
   26.33633634    0.11423507
   26.38638639    0.11314306
   26.43643644    0.11178122
   26.48648649    0.11019125
   26.53653654    0.10842372
   26.58658659    0.10653353
   26.63663664    0.10457565
   26.68668669    0.10260179
   26.73673674    0.10065793
   26.78678679    0.09878278
   26.83683684    0.09700695
   26.88688689    0.09535267
   26.93693694    0.09383383
   26.98698699    0.09245637
   27.03703704    0.09121886
