Energy,Intensity
532.4672897196261,4575.0
532.5046728971963,4525.0
532.5794392523364,4543.75
532.6168224299065,4593.75
532.6542056074767,4600.0
532.6915887850467,4600.0
532.7289719626168,4593.75
532.7663551401869,4587.5
532.803738317757,4606.25
532.8411214953271,4625.0
532.8785046728972,4612.5
532.9906542056075,4712.5
533.0280373831775,4650.0
533.0654205607476,4612.5
533.1028037383178,4606.25
533.1401869158879,4587.5
533.1775700934579,4543.75
533.2149532710281,4437.5
533.2523364485982,4437.5
533.2897196261682,4425.0
533.3271028037383,4418.75
533.3644859813085,4381.25
533.4018691588785,4381.25
533.4392523364486,4381.25
533.4766355140187,4387.5
533.5140186915888,4393.75
533.5514018691589,4393.75
533.588785046729,4387.5
533.626168224299,4387.5
533.6635514018692,4387.5
533.7757009345794,4375.0
533.8130841121496,4368.75
533.8504672897196,4362.5
533.8878504672897,4356.25
533.9252336448598,4325.0
533.9626168224299,4093.75
534.0,4093.75
534.0373831775701,4093.75
534.0747663551402,4075.0
534.1121495327103,4018.75
534.1495327102804,3981.25
534.1869158878504,3975.0
534.2242990654206,3968.75
534.2616822429907,3950.0
534.2990654205607,3918.75
534.3364485981308,3918.75
534.373831775701,3906.25
534.411214953271,3906.25
534.4485981308411,3906.25
534.4859813084112,3875.0
534.5233644859813,3831.25
534.5607476635514,3831.25
534.5981308411215,3818.75
534.6355140186915,3800.0
534.6728971962617,3743.75
534.7102803738318,3737.5
534.7476635514018,3731.25
534.7850467289719,3725.0
534.8224299065421,3718.75
534.8598130841121,3675.0
534.8971962616822,3543.75
534.9345794392524,3543.75
534.9719626168225,3531.25
535.0093457943925,3518.75
535.0467289719626,3506.25
535.0841121495328,3518.75
535.1214953271028,3525.0
535.1588785046729,3531.25
535.196261682243,3537.5
535.2336448598131,3531.25
535.2710280373832,3518.75
535.3084112149533,3518.75
535.3457943925233,3506.25
535.3831775700935,3500.0
535.4205607476636,3475.0
535.4579439252336,3487.5
535.4953271028037,3493.75
535.5327102803739,3500.0
535.607476635514,3537.5
535.6448598130842,3543.75
535.6822429906542,3550.0
535.7196261682243,3556.25
535.7570093457944,3568.75
535.7943925233645,3581.25
535.8317757009346,3581.25
535.8691588785047,3593.75
535.9065420560747,3593.75
535.9439252336449,3593.75
535.981308411215,3593.75
536.018691588785,3587.5
536.0560747663551,3581.25
536.0934579439253,3575.0
536.1308411214953,3568.75
536.1682242990654,3600.0
536.2056074766355,3612.5
536.2429906542056,3625.0
536.2803738317757,3625.0
536.3177570093458,3668.75
536.3551401869158,3662.5
536.392523364486,3637.5
536.4299065420561,3631.25
536.4672897196261,3625.0
536.5046728971963,3600.0
536.5420560747664,3606.25
536.5794392523364,3612.5
536.6168224299065,3618.75
536.6542056074767,3625.0
536.6915887850467,3631.25
536.7289719626168,3618.75
536.7663551401869,3612.5
536.803738317757,3606.25
536.8411214953271,3606.25
536.8785046728972,3575.0
536.9158878504672,3531.25
536.9532710280374,3518.75
536.9906542056075,3512.5
537.0280373831775,3500.0
537.0654205607476,3493.75
537.1028037383178,3506.25
537.1401869158879,3518.75
537.1775700934579,3518.75
537.2149532710281,3531.25
537.2523364485982,3562.5
537.2897196261682,3612.5
537.3271028037383,3612.5
537.3644859813085,3625.0
537.4018691588785,3631.25
537.4392523364486,3593.75
537.4766355140187,3693.75
537.5140186915888,3706.25
537.5514018691589,3712.5
537.588785046729,3718.75
537.626168224299,3743.75
537.6635514018692,3700.0
537.7009345794393,3687.5
537.7383177570093,3687.5
537.7757009345794,3675.0
537.8130841121496,3631.25
537.8504672897196,3450.0
537.8878504672897,3450.0
537.9252336448598,3437.5
537.9626168224299,3431.25
538.0,3400.0
538.0373831775701,3406.25
538.0747663551402,3412.5
538.1121495327103,3418.75
538.1495327102804,3431.25
538.1869158878504,3443.75
538.2242990654206,3481.25
538.2616822429907,3487.5
538.2990654205607,3493.75
538.3364485981308,3506.25
538.373831775701,3525.0
538.411214953271,3512.5
538.4485981308411,3506.25
538.4859813084112,3500.0
538.5233644859813,3493.75
538.5607476635514,3481.25
538.5981308411215,3468.75
538.6355140186915,3468.75
538.6728971962617,3456.25
538.7102803738318,3456.25
538.7476635514018,3462.5
538.785046728972,3475.0
538.8224299065421,3487.5
538.8598130841121,3487.5
538.8971962616822,3493.75
538.9345794392524,3531.25
538.9719626168225,3550.0
