# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   25.43543544    0.07759122
   25.48548549    0.07807384
   25.53553554    0.07853161
   25.58558559    0.07893336
   25.63563564    0.07924403
   25.68568569    0.07942745
   25.73573574    0.07944967
   25.78578579    0.07928236
   25.83583584    0.07890579
   25.88588589    0.07831087
   25.93593594    0.07750001
   25.98598599    0.07648670
   26.03603604    0.07529396
   26.08608609    0.07395213
   26.13613614    0.07249635
   26.18618619    0.07096410
   26.23623624    0.06939310
   26.28628629    0.06781958
   26.33633634    0.06627707
   26.38638639    0.06479549
   26.43643644    0.06340058
   26.48648649    0.06211361
   26.53653654    0.06095113
   26.58658659    0.05992499
   26.63663664    0.05904238
   26.68668669    0.05830591
   26.73673674    0.05771381
   26.78678679    0.05726014
   26.83683684    0.05693511
   26.88688689    0.05672546
   26.93693694    0.05661501
   26.98698699    0.05658538
   27.03703704    0.05661681
   27.08708709    0.05668909
   27.13713714    0.05678251
   27.18718719    0.05687862
   27.23723724    0.05696085
   27.28728729    0.05701470
   27.33733734    0.05702770
   27.38738739    0.05698908
   27.43743744    0.05688934
   27.48748749    0.05671989
   27.53753754    0.05647304
   27.58758759    0.05614214
   27.63763764    0.05572223
   27.68768769    0.05521077
   27.73773774    0.05460843
   27.78778779    0.05391977
   27.83783784    0.05315344
   27.88788789    0.05232215
   27.93793794    0.05144204
   27.98798799    0.05053185
   28.03803804    0.04961178
   28.08808809    0.04870242
   28.13813814    0.04782365
   28.18818819    0.04699383
   28.23823824    0.04622924
   28.28828829    0.04554377
   28.33833834    0.04494878
   28.38838839    0.04445326
   28.43843844    0.04406398
   28.48848849    0.04378577
   28.53853854    0.04362177
   28.58858859    0.04357370
   28.63863864    0.04364203
   28.68868869    0.04382613
   28.73873874    0.04412439
   28.78878879    0.04453422
   28.83883884    0.04505205
   28.88888889    0.04567325
   28.93893894    0.04639210
   28.98898899    0.04720167
   29.03903904    0.04809384
   29.08908909    0.04905935
   29.13913914    0.05008804
   29.18918919    0.05116916
   29.23923924    0.05229194
   29.28928929    0.05344615
   29.33933934    0.05462269
   29.38938939    0.05581403
   29.43943944    0.05701441
   29.48948949    0.05821968
   29.53953954    0.05942682
   29.58958959    0.06063322
   29.63963964    0.06183588
   29.68968969    0.06303066
   29.73973974    0.06421182
   29.78978979    0.06537199
   29.83983984    0.06650248
   29.88988989    0.06759393
   29.93993994    0.06863720
   29.98998999    0.06962428
   30.04004004    0.07054894
   30.09009009    0.07140715
   30.14014014    0.07219687
   30.19019019    0.07291755
   30.24024024    0.07356908
   30.29029029    0.07415073
   30.34034034    0.07466007
   30.39039039    0.07509237
   30.44044044    0.07544038
   30.49049049    0.07569487
   30.54054054    0.07584550
   30.59059059    0.07588214
   30.64064064    0.07579613
   30.69069069    0.07558141
   30.74074074    0.07523524
   30.79079079    0.07475853
   30.84084084    0.07415564
   30.89089089    0.07343400
   30.94094094    0.07260341
   30.99099099    0.07167544
   31.04104104    0.07066280
   31.09109109    0.06957880
   31.14114114    0.06843692
   31.19119119    0.06725041
   31.24124124    0.06603198
   31.29129129    0.06479359
   31.34134134    0.06354634
   31.39139139    0.06230064
   31.44144144    0.06106639
   31.49149149    0.05985332
   31.54154154    0.05867136
   31.59159159    0.05753071
   31.64164164    0.05644194
   31.69169169    0.05541566
   31.74174174    0.05446214
   31.79179179    0.05359074
   31.84184184    0.05280935
   31.89189189    0.05212383
   31.94194194    0.05153755
   31.99199199    0.05105110
   32.04204204    0.05066213
   32.09209209    0.05036534
   32.14214214    0.05015275
   32.19219219    0.05001415
   32.24224224    0.04993772
   32.29229229    0.04991099
   32.34234234    0.04992184
   32.39239239    0.04995965
   32.44244244    0.05001624
   32.49249249    0.05008664
   32.54254254    0.05016941
   32.59259259    0.05026656
   32.64264264    0.05038302
   32.69269269    0.05052574
   32.74274274    0.05070272
   32.79279279    0.05092193
   32.84284284    0.05119042
   32.89289289    0.05151356
   32.94294294    0.05189453
   32.99299299    0.05233401
   33.04304304    0.05283006
   33.09309309    0.05337819
   33.14314314    0.05397151
   33.19319319    0.05460104
   33.24324324    0.05525616
   33.29329329    0.05592503
   33.34334334    0.05659513
   33.39339339    0.05725378
   33.44344344    0.05788854
   33.49349349    0.05848749
   33.54354354    0.05903939
   33.59359359    0.05953363
   33.64364364    0.05996010
   33.69369369    0.06030897
   33.74374374    0.06057054
   33.79379379    0.06073518
   33.84384384    0.06079364
   33.89389389    0.06073752
   33.94394394    0.06056013
   33.99399399    0.06025748
   34.04404404    0.05982932
   34.09409409    0.05927998
   34.14414414    0.05861884
   34.19419419    0.05786030
   34.24424424    0.05702322
   34.29429429    0.05612990
   34.34434434    0.05520478
   34.39439439    0.05427305
   34.44444444    0.05335926
   34.49449449    0.05248628
   34.54454454    0.05167441
   34.59459459    0.05094084
   34.64464464    0.05029937
   34.69469469    0.04976027
   34.74474474    0.04933038
   34.79479479    0.04901311
   34.84484484    0.04880864
   34.89489489    0.04871398
   34.94494494    0.04872312
   34.99499499    0.04882719
   35.04504505    0.04901455
   35.09509510    0.04927119
   35.14514515    0.04958103
   35.19519520    0.04992651
   35.24524525    0.05028932
