# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   3
# Energy (eV)   sigma
   12.52252252    0.01770608
   12.57257257    0.01833073
   12.62262262    0.01899245
   12.67267267    0.01968479
   12.72272272    0.02039919
   12.77277277    0.02112488
   12.82282282    0.02184886
   12.87287287    0.02255624
   12.92292292    0.02323076
   12.97297297    0.02385565
   13.02302302    0.02441478
   13.07307307    0.02489390
   13.12312312    0.02528185
   13.17317317    0.02557153
   13.22322322    0.02576051
   13.27327327    0.02585103
   13.32332332    0.02584958
   13.37337337    0.02576609
   13.42342342    0.02561280
   13.47347347    0.02540329
   13.52352352    0.02515141
   13.57357357    0.02487060
   13.62362362    0.02457322
   13.67367367    0.02427022
   13.72372372    0.02397076
   13.77377377    0.02368207
   13.82382382    0.02340929
   13.87387387    0.02315549
   13.92392392    0.02292175
   13.97397397    0.02270745
   14.02402402    0.02251071
   14.07407407    0.02232890
   14.12412412    0.02215926
   14.17417417    0.02199960
   14.22422422    0.02184876
   14.27427427    0.02170704
   14.32432432    0.02157628
   14.37437437    0.02145980
   14.42442442    0.02136205
   14.47447447    0.02128813
   14.52452452    0.02124331
   14.57457457    0.02123250
   14.62462462    0.02125984
   14.67467467    0.02132846
   14.72472472    0.02144026
   14.77477477    0.02159595
   14.82482482    0.02179517
   14.87487487    0.02203661
   14.92492492    0.02231838
   14.97497497    0.02263823
   15.02502503    0.02299387
   15.07507508    0.02338320
   15.12512513    0.02380439
   15.17517518    0.02425589
   15.22522523    0.02473624
   15.27527528    0.02524378
   15.32532533    0.02577617
   15.37537538    0.02632996
   15.42542543    0.02690007
   15.47547548    0.02747944
   15.52552553    0.02805876
   15.57557558    0.02862645
   15.62562563    0.02916893
   15.67567568    0.02967112
   15.72572573    0.03011715
   15.77577578    0.03049138
   15.82582583    0.03077937
   15.87587588    0.03096893
   15.92592593    0.03105094
   15.97597598    0.03101993
   16.02602603    0.03087437
   16.07607608    0.03061654
   16.12612613    0.03025222
   16.17617618    0.02979009
   16.22622623    0.02924103
   16.27627628    0.02861734
   16.32632633    0.02793204
   16.37637638    0.02719816
   16.42642643    0.02642820
   16.47647648    0.02563377
   16.52652653    0.02482538
   16.57657658    0.02401231
   16.62662663    0.02320270
   16.67667668    0.02240362
   16.72672673    0.02162118
   16.77677678    0.02086068
   16.82682683    0.02012664
   16.87687688    0.01942290
   16.92692693    0.01875260
   16.97697698    0.01811820
   17.02702703    0.01752141
   17.07707708    0.01696324
   17.12712713    0.01644393
   17.17717718    0.01596300
   17.22722723    0.01551926
   17.27727728    0.01511086
   17.32732733    0.01473539
   17.37737738    0.01438993
   17.42742743    0.01407120
   17.47747748    0.01377567
   17.52752753    0.01349977
   17.57757758    0.01323998
   17.62762763    0.01299311
   17.67767768    0.01275637
   17.72772773    0.01252762
   17.77777778    0.01230538
   17.82782783    0.01208891
   17.87787788    0.01187818
   17.92792793    0.01167377
   17.97797798    0.01147675
   18.02802803    0.01128855
   18.07807808    0.01111079
   18.12812813    0.01094513
   18.17817818    0.01079320
   18.22822823    0.01065650
   18.27827828    0.01053638
   18.32832833    0.01043397
   18.37837838    0.01035025
   18.42842843    0.01028597
   18.47847848    0.01024176
   18.52852853    0.01021805
   18.57857858    0.01021514
   18.62862863    0.01023315
   18.67867868    0.01027206
   18.72872873    0.01033167
   18.77877878    0.01041156
   18.82882883    0.01051108
   18.87887888    0.01062934
   18.92892893    0.01076511
   18.97897898    0.01091687
   19.02902903    0.01108279
   19.07907908    0.01126071
   19.12912913    0.01144827
   19.17917918    0.01164300
   19.22922923    0.01184246
   19.27927928    0.01204441
   19.32932933    0.01224706
   19.37937938    0.01244920
   19.42942943    0.01265037
   19.47947948    0.01285091
   19.52952953    0.01305192
   19.57957958    0.01325520
   19.62962963    0.01346306
   19.67967968    0.01367813
   19.72972973    0.01390319
   19.77977978    0.01414097
   19.82982983    0.01439409
   19.87987988    0.01466497
   19.92992993    0.01495581
   19.97997998    0.01526860
   20.03003003    0.01560510
   20.08008008    0.01596676
   20.13013013    0.01635468
   20.18018018    0.01676947
   20.23023023    0.01721111
   20.28028028    0.01767877
   20.33033033    0.01817069
   20.38038038    0.01868414
   20.43043043    0.01921534
   20.48048048    0.01975955
   20.53053053    0.02031115
   20.58058058    0.02086383
   20.63063063    0.02141075
   20.68068068    0.02194471
   20.73073073    0.02245831
   20.78078078    0.02294407
   20.83083083    0.02339472
   20.88088088    0.02380333
   20.93093093    0.02416377
   20.98098098    0.02447110
   21.03103103    0.02472208
   21.08108108    0.02491560
   21.13113113    0.02505301
   21.18118118    0.02513817
   21.23123123    0.02517731
   21.28128128    0.02517853
   21.33133133    0.02515118
   21.38138138    0.02510511
   21.43143143    0.02504994
   21.48148148    0.02499440
   21.53153153    0.02494583
   21.58158158    0.02490978
   21.63163163    0.02488987
   21.68168168    0.02488771
   21.73173173    0.02490296
   21.78178178    0.02493350
   21.83183183    0.02497571
   21.88188188    0.02502477
   21.93193193    0.02507508
   21.98198198    0.02512074
   22.03203203    0.02515605
   22.08208208    0.02517605
   22.13213213    0.02517701
   22.18218218    0.02515682
   22.23223223    0.02511524
   22.28228228    0.02505392
   22.33233233    0.02497627
   22.38238238    0.02488706
   22.43243243    0.02479198
   22.48248248    0.02469709
   22.53253253    0.02460823
   22.58258258    0.02453050
   22.63263263    0.02446784
   22.68268268    0.02442271
   22.73273273    0.02439582
   22.78278278    0.02438615
   22.83283283    0.02439093
   22.88288288    0.02440585
   22.93293293    0.02442530
   22.98298298    0.02444278
   23.03303303    0.02445123
   23.08308308    0.02444357
   23.13313313    0.02441311
   23.18318318    0.02435409
   23.23323323    0.02426210
   23.28328328    0.02413445
   23.33333333    0.02397043
   23.38338338    0.02377142
   23.43343343    0.02354081
   23.48348348    0.02328371
   23.53353353    0.02300654
   23.58358358    0.02271648
   23.63363363    0.02242091
   23.68368368    0.02212684
   23.73373373    0.02184041
   23.78378378    0.02156654
   23.83383383    0.02130869
   23.88388388    0.02106874
   23.93393393    0.02084705
   23.98398398    0.02064258
   24.03403403    0.02045315
   24.08408408    0.02027578
   24.13413413    0.02010707
   24.18418418    0.01994358
   24.23423423    0.01978219
   24.28428428    0.01962036
   24.33433433    0.01945632
   24.38438438    0.01928910
   24.43443443    0.01911842
   24.48448448    0.01894460
   24.53453453    0.01876828
   24.58458458    0.01859027
   24.63463463    0.01841136
   24.68468468    0.01823224
   24.73473473    0.01805350
   24.78478478    0.01787561
   24.83483483    0.01769904
   24.88488488    0.01752432
   24.93493493    0.01735208
   24.98498498    0.01718309
   25.03503504    0.01701823
   25.08508509    0.01685845
   25.13513514    0.01670466
   25.18518519    0.01655761
   25.23523524    0.01641780
   25.28528529    0.01628533
   25.33533534    0.01615986
   25.38538539    0.01604052
   25.43543544    0.01592600
   25.48548549    0.01581460
   25.53553554    0.01570435
   25.58558559    0.01559318
   25.63563564    0.01547911
   25.68568569    0.01536038
   25.73573574    0.01523558
   25.78578579    0.01510367
   25.83583584    0.01496404
   25.88588589    0.01481641
   25.93593594    0.01466085
   25.98598599    0.01449770
   26.03603604    0.01432764
   26.08608609    0.01415164
   26.13613614    0.01397105
   26.18618619    0.01378758
   26.23623624    0.01360334
   26.28628629    0.01342074
   26.33633634    0.01324243
   26.38638639    0.01307119
   26.43643644    0.01290981
   26.48648649    0.01276094
   26.53653654    0.01262697
   26.58658659    0.01250999
   26.63663664    0.01241163
   26.68668669    0.01233308
   26.73673674    0.01227496
   26.78678679    0.01223735
   26.83683684    0.01221977
   26.88688689    0.01222115
   26.93693694    0.01223993
   26.98698699    0.01227408
   27.03703704    0.01232124
   27.08708709    0.01237878
   27.13713714    0.01244394
   27.18718719    0.01251391
   27.23723724    0.01258590
   27.28728729    0.01265711
   27.33733734    0.01272478
   27.38738739    0.01278617
   27.43743744    0.01283858
   27.48748749    0.01287949
   27.53753754    0.01290666
   27.58758759    0.01291844
   27.63763764    0.01291393
   27.68768769    0.01289326
   27.73773774    0.01285764
   27.78778779    0.01280936
   27.83783784    0.01275167
   27.88788789    0.01268848
   27.93793794    0.01262409
   27.98798799    0.01256279
   28.03803804    0.01250861
   28.08808809    0.01246504
   28.13813814    0.01243488
   28.18818819    0.01242014
   28.23823824    0.01242202
   28.28828829    0.01244091
   28.33833834    0.01247649
   28.38838839    0.01252783
   28.43843844    0.01259353
   28.48848849    0.01267190
   28.53853854    0.01276110
   28.58858859    0.01285939
   28.63863864    0.01296520
   28.68868869    0.01307733
   28.73873874    0.01319495
   28.78878879    0.01331765
   28.83883884    0.01344537
   28.88888889    0.01357829
   28.93893894    0.01371672
   28.98898899    0.01386092
   29.03903904    0.01401092
   29.08908909    0.01416638
   29.13913914    0.01432643
   29.18918919    0.01448956
   29.23923924    0.01465361
   29.28928929    0.01481574
   29.33933934    0.01497260
   29.38938939    0.01512045
   29.43943944    0.01525551
   29.48948949    0.01537418
   29.53953954    0.01547334
   29.58958959    0.01555069
   29.63963964    0.01560488
   29.68968969    0.01563568
   29.73973974    0.01564396
   29.78978979    0.01563161
   29.83983984    0.01560142
   29.88988989    0.01555679
   29.93993994    0.01550158
   29.98998999    0.01543982
   30.04004004    0.01537558
   30.09009009    0.01531278
   30.14014014    0.01525508
   30.19019019    0.01520579
   30.24024024    0.01516777
   30.29029029    0.01514337
   30.34034034    0.01513438
   30.39039039    0.01514195
   30.44044044    0.01516654
   30.49049049    0.01520797
   30.54054054    0.01526532
   30.59059059    0.01533704
   30.64064064    0.01542096
   30.69069069    0.01551441
   30.74074074    0.01561432
   30.79079079    0.01571739
   30.84084084    0.01582028
   30.89089089    0.01591988
   30.94094094    0.01601351
   30.99099099    0.01609915
   31.04104104    0.01617561
   31.09109109    0.01624269
   31.14114114    0.01630114
   31.19119119    0.01635258
   31.24124124    0.01639935
   31.29129129    0.01644427
   31.34134134    0.01649035
   31.39139139    0.01654051
   31.44144144    0.01659736
   31.49149149    0.01666302
   31.54154154    0.01673895
   31.59159159    0.01682596
   31.64164164    0.01692412
   31.69169169    0.01703285
   31.74174174    0.01715093
   31.79179179    0.01727657
   31.84184184    0.01740762
   31.89189189    0.01754164
   31.94194194    0.01767614
   31.99199199    0.01780880
   32.04204204    0.01793778
   32.09209209    0.01806190
   32.14214214    0.01818090
   32.19219219    0.01829561
   32.24224224    0.01840795
   32.29229229    0.01852091
   32.34234234    0.01863831
   32.39239239    0.01876457
   32.44244244    0.01890430
   32.49249249    0.01906197
   32.54254254    0.01924160
   32.59259259    0.01944640
   32.64264264    0.01967864
   32.69269269    0.01993942
   32.74274274    0.02022860
   32.79279279    0.02054472
   32.84284284    0.02088502
   32.89289289    0.02124547
   32.94294294    0.02162089
   32.99299299    0.02200514
   33.04304304    0.02239139
   33.09309309    0.02277248
   33.14314314    0.02314132
   33.19319319    0.02349123
   33.24324324    0.02381629
   33.29329329    0.02411159
   33.34334334    0.02437331
   33.39339339    0.02459878
   33.44344344    0.02478641
   33.49349349    0.02493565
   33.54354354    0.02504694
   33.59359359    0.02512168
   33.64364364    0.02516229
   33.69369369    0.02517227
   33.74374374    0.02515623
   33.79379379    0.02511986
   33.84384384    0.02506987
   33.89389389    0.02501372
   33.94394394    0.02495940
   33.99399399    0.02491503
   34.04404404    0.02488851
