Energy,Intensity
455.70093457943926,1362.5
455.77570093457945,1431.25
455.8006230529595,1431.25
455.82554517133957,1431.25
455.8504672897196,1437.5
455.8753894080997,1506.25
455.90031152647975,1556.25
455.9252336448598,1556.25
455.9501557632398,1556.25
455.97507788161994,1587.5
456.0,1637.5
456.02492211838006,1637.5
456.0498442367602,1650.0
456.0747663551402,1662.5
456.09968847352025,1768.75
456.1246105919003,1781.25
456.1495327102804,1781.25
456.17445482866043,1781.25
456.1993769470405,1787.5
456.2741433021807,1875.0
456.29906542056074,1893.75
456.3239875389408,1962.5
456.3489096573209,1993.75
456.3738317757009,1993.75
456.398753894081,2025.0
456.42367601246104,2087.5
456.44859813084116,2106.25
456.47352024922117,2112.5
456.4984423676012,2212.5
456.5233644859813,2218.75
456.5482866043614,2225.0
456.5981308411215,2450.0
456.6230529595016,2450.0
456.64797507788165,2525.0
456.67289719626166,2525.0
456.6978193146417,2556.25
456.72274143302184,2556.25
456.7725856697819,2775.0
456.79750778816197,2781.25
456.8224299065421,2812.5
456.84735202492215,2800.0
456.87227414330215,2987.5
456.8971962616822,2993.75
456.92211838006233,3018.75
456.9470404984424,3050.0
456.9719626168224,3081.25
456.99688473520246,3131.25
457.0218068535826,3187.5
457.04672897196264,3218.75
457.07165109034264,3250.0
457.09657320872276,3331.25
457.1214953271028,3331.25
457.1464174454829,3331.25
457.196261682243,3425.0
457.22118380062307,3431.25
457.2461059190031,3431.25
457.27102803738313,3437.5
457.29595015576325,3443.75
457.3208722741433,3450.0
457.3956386292835,3437.5
457.42056074766356,3431.25
457.4454828660436,3431.25
457.4704049844236,3431.25
457.49532710280374,3425.0
457.7196261682243,3212.5
457.74454828660436,3212.5
457.7694704049845,3206.25
457.7943925233645,3206.25
457.81931464174454,3200.0
457.8442367601246,3200.0
457.8691588785047,3187.5
457.9190031152648,3106.25
457.94392523364485,3100.0
457.96884735202497,3100.0
457.99376947040497,3100.0
458.01869158878503,3100.0
458.0436137071651,3093.75
458.1183800623053,3031.25
458.1433021806854,3031.25
458.16822429906546,3037.5
458.19314641744546,3037.5
458.2180685358255,3037.5
458.24299065420564,3043.75
458.3426791277259,3112.5
458.36760124610595,3118.75
458.39252336448595,3125.0
458.417445482866,3125.0
458.44236760124613,3162.5
458.4672897196262,3231.25
458.4922118380062,3231.25
458.51713395638626,3262.5
458.5420560747664,3331.25
458.56697819314644,3331.25
458.59190031152644,3387.5
458.6168224299065,3443.75
458.6417445482866,3500.0
458.6666666666667,3500.0
458.6915887850467,3556.25
458.7165109034268,3618.75
458.74143302180687,3681.25
458.76635514018693,3731.25
458.79127725856694,3731.25
458.81619937694705,3831.25
458.8411214953271,3831.25
458.8660436137072,3937.5
458.8909657320872,3937.5
458.9158878504673,4050.0
458.94080996884736,4075.0
458.9657320872274,4150.0
458.9906542056074,4150.0
459.01557632398755,4275.0
459.0404984423676,4312.5
459.06542056074767,4331.25
459.0903426791277,4362.5
459.1152647975078,4400.0
459.14018691588785,4431.25
459.1651090342679,4462.5
459.19003115264803,4543.75
459.21495327102804,4543.75
459.2398753894081,4543.75
459.26479750778816,4631.25
459.2897196261683,4662.5
459.3146417445483,4662.5
459.33956386292834,4700.0
459.3644859813084,4725.0
459.3894080996885,4725.0
459.4143302180685,4725.0
459.4392523364486,4718.75
459.53894080996884,4631.25
459.5638629283489,4625.0
459.588785046729,4618.75
459.613707165109,4618.75
459.6386292834891,4612.5
459.66355140186914,4606.25
459.71339563862927,4506.25
459.7383177570093,4500.0
459.76323987538944,4468.75
459.7881619937695,4462.5
459.8130841121495,4368.75
459.8380062305296,4343.75
459.8629283489097,4312.5
459.88785046728975,4237.5
459.91277258566976,4181.25
459.9376947040498,4131.25
459.96261682242994,4131.25
459.98753894081,4025.0
460.01246105919,3993.75
460.03738317757006,3912.5
460.0623052959502,3887.5
460.08722741433024,3793.75
460.11214953271025,3762.5
460.1370716510903,3700.0
460.1619937694704,3675.0
460.1869158878505,3587.5
460.2118380062305,3562.5
460.23676012461056,3531.25
460.2616822429907,3456.25
460.28660436137073,3431.25
460.31152647975074,3362.5
460.33644859813086,3362.5
460.3613707165109,3293.75
460.386292834891,3237.5
460.411214953271,3206.25
460.4361370716511,3181.25
460.46105919003116,3125.0
460.4859813084112,3068.75
460.51090342679123,3068.75
460.53582554517135,3037.5
460.5607476635514,2993.75
460.5856697819315,2968.75
460.6105919003115,2968.75
460.6355140186916,2962.5
460.66043613707166,2950.0
460.7102803738317,2856.25
460.73520249221184,2856.25
460.7601246105919,2856.25
460.78504672897196,2856.25
460.80996884735197,2856.25
460.8348909657321,2850.0
460.8847352024922,2843.75
460.9096573208723,2837.5
460.93457943925233,2843.75
460.9595015576324,2843.75
460.98442367601245,2850.0
461.1339563862928,2943.75
461.1588785046729,2950.0
461.18380062305295,2950.0
461.20872274143306,2950.0
461.23364485981307,2956.25
461.2834890965732,3056.25
461.3084112149533,3056.25
461.3333333333333,3050.0
461.3582554517134,3056.25
461.3831775700935,3062.5
461.40809968847356,3193.75
461.43302180685356,3187.5
461.4579439252336,3175.0
461.48286604361374,3200.0
461.5077881619938,3256.25
461.5327102803738,3256.25
461.55763239875387,3275.0
461.582554517134,3393.75
461.60747663551405,3437.5
461.63239875389405,3412.5
461.6573208722741,3475.0
461.68224299065423,3475.0
461.7071651090343,3612.5
461.7320872274143,3625.0
461.75700934579436,3631.25
461.7819314641745,3687.5
461.80685358255454,3700.0
461.83177570093454,3693.75
461.85669781931466,3837.5
461.8816199376947,3837.5
461.9065420560748,3887.5
461.9314641744548,3912.5
461.9563862928349,3962.5
461.98130841121497,4025.0
462.00623052959503,4056.25
462.03115264797503,4081.25
462.05607476635515,4087.5
462.0809968847352,4156.25
462.1059190031153,4156.25
462.1308411214953,4212.5
462.1557632398754,4268.75
462.18068535825546,4268.75
462.2056074766355,4300.0
462.2305295950155,4356.25
462.25545171339564,4381.25
462.2803738317757,4381.25
462.30529595015577,4387.5
462.33021806853577,4400.0
462.3551401869159,4487.5
462.38006230529595,4500.0
462.404984423676,4500.0
462.42990654205613,4500.0
462.45482866043614,4512.5
462.4797507788162,4593.75
462.50467289719626,4593.75
462.5295950155764,4593.75
462.5545171339564,4593.75
462.57943925233644,4593.75
462.6043613707165,4593.75
462.6791277258567,4618.75
462.70404984423675,4625.0
462.72897196261687,4625.0
462.7538940809969,4625.0
462.77881619937693,4625.0
462.803738317757,4631.25
462.8286604361371,4631.25
462.92834890965736,4631.25
462.95327102803736,4625.0
462.9781931464174,4625.0
463.00311526479754,4625.0
463.0280373831776,4618.75
463.0529595015576,4618.75
463.15264797507785,4593.75
463.1775700934579,4593.75
463.20249221183803,4600.0
463.2274143302181,4600.0
463.2523364485981,4606.25
463.27725856697816,4600.0
463.3769470404984,4618.75
463.4018691588785,4625.0
463.4267912772586,4625.0
463.4517133956386,4625.0
463.47663551401865,4631.25
463.5015576323988,4631.25
463.57632398753896,4687.5
463.601246105919,4693.75
463.6261682242991,4700.0
463.6510903426791,4700.0
463.6760124610592,4700.0
463.70093457943926,4743.75
